RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts
3155,15609637,Nkemakolam,652,France,Male,51,7,0,2
3156,15794493,Chimaijem,641,Spain,Male,32,7,0,2
3157,15569641,Sung,692,Germany,Female,41,8,130701.29,1
3158,15815236,Chiganu,574,Spain,Male,34,5,0,2
3159,15811177,Beneventi,643,France,Female,31,3,167949.48,1
3160,15680587,Esposito,834,France,Male,23,4,131254.81,1
3161,15672821,Owen,591,France,Male,28,5,0,2
3162,15767681,Smalley,470,Spain,Male,34,9,0,2
3163,15600379,Hsiung,608,Spain,Male,34,7,86656.13,1
3164,15801336,Ch'ang,649,Germany,Female,37,8,114737.26,1
3165,15721592,Barton,665,France,Female,38,5,0,2
3166,15581282,Lucchese,651,France,Female,39,6,0,1
3167,15746203,Hsia,555,Germany,Male,62,4,119817.33,1
3168,15583137,Pope,637,France,Female,48,7,130806.99,2
3169,15680752,Horrocks,675,France,Female,49,0,0,1
3170,15688172,Tai,677,Spain,Male,40,5,0,2
3171,15791373,Chikezie,850,Germany,Female,35,2,80931.75,1
3172,15589449,Frye,815,France,Female,56,3,0,3
3173,15692819,Toscani,665,Germany,Male,32,1,132178.67,1
3174,15727467,Mellor,485,France,Female,27,3,0,2
3175,15734312,Kang,577,Spain,Male,43,6,0,2
3176,15764604,Sutherland,586,France,Female,35,7,164769.02,3
3177,15613014,Hs?,722,Germany,Male,29,1,107233.85,2
3178,15759684,Ting,528,France,Female,27,7,176227.07,2
3179,15609669,Chuang,542,France,Female,39,4,109949.39,2
3180,15685536,Chu,552,France,Female,34,5,0,2
3181,15750447,Ozoemena,678,France,Female,60,10,117738.81,1
3182,15663249,Howells,575,Spain,Female,37,9,133292.45,1
3183,15638646,Lucchese,669,France,Female,43,1,160474.59,1
3184,15734161,Nnonso,636,France,Male,43,6,0,2
3185,15631070,Gerasimova,667,Germany,Male,55,9,154393.43,1
3186,15761950,Woronoff,652,Germany,Female,45,9,110827.49,1
3187,15649668,Wilhelm,637,Germany,Female,36,10,145750.45,2
3188,15713912,Nebechukwu,516,Spain,Female,45,8,109044.3,1
3189,15586757,Anenechukwu,801,France,Female,32,4,75170.54,1
3190,15596522,Meredith,692,France,Female,42,2,0,2
3191,15625395,Chinomso,585,France,Female,28,6,105795.9,1
3192,15760570,Stephenson,590,France,Male,32,5,0,2
3193,15566689,Chimaoke,554,Spain,Male,66,8,0,2
3194,15725794,Winters,659,France,Female,49,1,0,1
3195,15673539,Napolitani,690,France,Female,26,3,118097.87,1
3196,15705298,L?,697,Germany,Male,29,0,172693.54,1
3197,15675791,Williams,610,France,Male,36,4,129440.3,2
3198,15747043,Giles,599,Spain,Male,36,4,0,2
3199,15736397,Wang,544,France,Male,23,1,96471.2,1
3200,15678201,Robertson,548,France,Female,46,1,0,1
3201,15720745,Murray,635,Spain,Male,24,4,140197.18,1
3202,15637593,Greco,722,France,Male,20,6,0,2
3203,15598070,Marchesi,564,France,Female,33,4,135946.26,1
3204,15787550,Chao,719,France,Male,69,3,0,2
3205,15603942,Hawthorn,547,Germany,Male,50,3,81290.02,3
3206,15733973,Bibi,850,France,Female,42,8,0,1
3207,15596761,Hawdon,515,Germany,Male,60,9,113715.36,1
3208,15652400,Moss,667,Spain,Male,56,2,168883.08,1
3209,15717893,Briggs,607,Germany,Male,36,8,143421.74,1
3210,15622585,McIntyre,525,France,Male,26,7,153644.39,1
3211,15733964,Russo,606,Spain,Female,53,1,109330.06,1
3212,15753861,Ballard,686,Germany,Female,27,1,115095.88,2
3213,15747097,Hs?,611,France,Male,35,10,0,1
3214,15594762,Pisani,827,Spain,Male,46,1,183276.32,1
3215,15667417,Tao,572,France,Male,33,9,68193.72,1
3216,15684861,Thomson,726,France,Female,32,8,0,2
3217,15742204,Hsu,579,Germany,Male,31,6,139729.54,1
3218,15623502,Morrison,598,Spain,Female,56,4,98365.33,1
3219,15774872,Joslin,663,France,Male,36,10,0,2
3220,15611191,Scott,505,Germany,Female,37,10,122453.97,2
3221,15674331,Bidwill,576,Germany,Male,30,7,132174.41,2
3222,15619465,Cameron,555,Spain,Female,24,2,0,2
3223,15575247,Cartwright,524,France,Male,30,1,0,2
3224,15695679,Yao,776,Spain,Male,39,2,104349.45,1
3225,15713463,Tate,645,Germany,Female,41,2,138881.04,1
3226,15785170,Neal,850,Germany,Female,32,0,116968.91,1
3227,15796351,Yao,603,Germany,Male,35,1,105346.03,2
3228,15639576,Burns,691,France,Male,26,9,136623.19,1
3229,15693264,Onyinyechukwuka,583,France,Female,29,10,0,2
3230,15589715,Fulks,584,France,Female,66,5,0,1
3231,15769902,Christie,679,France,Female,33,6,0,2
3232,15587177,Lloyd,646,France,Male,36,6,124445.52,1
3233,15814553,Ball,559,France,Female,34,5,68999.66,2
3234,15601550,Genovesi,595,Spain,Male,36,6,85768.42,1
3235,15664907,Alexander,527,France,Male,47,1,0,1
3236,15612465,Siciliano,684,Spain,Male,34,9,100628,2
3237,15810800,Ositadimma,673,Spain,Female,32,0,0,1
3238,15665760,Kazantsev,802,Spain,Male,38,7,0,2
3239,15588080,Giles,675,France,Male,54,6,0,1
3240,15776844,Hao,762,Spain,Female,19,6,0,2
3241,15717560,Martin,580,France,Male,50,0,125647.36,1
3242,15629739,Hartley,621,Germany,Female,31,8,100375.39,1
3243,15729908,Allan,411,France,Female,36,10,0,1
3244,15716781,Dolgorukova,815,France,Male,24,7,171922.72,1
3245,15646936,Nnamdi,631,Germany,Female,32,2,146810.99,2
3246,15768151,Romano,514,Germany,Female,45,3,109032.23,1
3247,15579212,Chuang,638,France,Male,57,6,0,1
3248,15721835,Owen,791,Spain,Male,25,7,0,1
3249,15800515,Singh,516,France,Male,35,5,128653.59,1
3250,15591279,Nwagugheuzo,734,France,Male,37,3,80387.81,1
3251,15587419,Shipton,611,France,Male,58,8,0,2
3252,15750335,Paterson,850,Germany,Male,43,0,108508.82,3
3253,15699619,Rivas,641,France,Male,31,10,155978.17,1
3254,15606472,Lung,585,France,Female,38,5,0,1
3255,15778368,Allan,552,Germany,Male,50,4,121175.56,1
3256,15671387,Fetherstonhaugh,507,France,Female,29,4,89349.47,2
3257,15573926,Lung,735,Spain,Male,38,7,86131.71,2
3258,15709183,Davidson,707,France,Female,58,3,102346.86,1
3259,15577514,Mai,698,Germany,Female,36,7,121263.62,1
3260,15778830,Dellucci,841,France,Male,31,2,0,2
3261,15768072,Mitchell,688,Spain,Female,33,2,0,1
3262,15768293,Sun,614,France,Male,51,3,0,2
3263,15654456,Napolitano,511,Germany,Male,48,6,149726.08,1
3264,15807525,Bailey,447,France,Male,43,2,0,2
3265,15574372,Hoolan,738,France,Male,35,5,161274.05,2
3266,15671249,Kent,422,France,Female,33,2,0,2
3267,15779744,Chou,537,Spain,Male,30,1,103138.17,1
3268,15624755,Pepper,707,Germany,Female,40,3,109628.44,1
3269,15611430,Abramowitz,690,France,Male,54,5,0,1
3270,15774744,Lord,664,Germany,Male,33,7,97286.16,2
3271,15629885,Wilson,850,France,Female,33,7,118004.26,1
3272,15708791,Abazu,584,Spain,Male,32,9,85534.83,1
3273,15793890,Harriman,728,France,Female,59,4,0,1
3274,15646091,Frankland,560,Spain,Female,43,4,95140.44,2
3275,15596984,Pinto,629,France,Female,31,6,0,1
3276,15800215,Kwemtochukwu,658,France,Male,25,3,0,2
3277,15577806,Chiu,794,Germany,Female,54,1,75900.84,1
3278,15749381,Yu,790,France,Female,41,2,126619.27,1
3279,15683758,Onyekachukwu,640,France,Male,44,7,111833.47,1
3280,15670615,Castiglione,652,Spain,Male,37,7,0,2
3281,15715622,To Rot,583,France,Female,57,3,238387.56,1
3282,15707634,Anenechukwu,775,France,Female,32,2,108698.96,2
3283,15806901,Henderson,584,France,Female,39,2,112687.69,1
3284,15775335,Ellis,635,Germany,Female,48,4,81556.89,2
3285,15724150,Nkemdirim,814,France,Male,48,9,136596.85,1
3286,15627220,Kang,735,Germany,Female,43,9,98807.45,1
3287,15672330,Lear,678,France,Female,31,1,0,2
3288,15668521,Jamieson,693,France,Male,37,1,0,2
3289,15807837,Mazzanti,640,France,Female,30,6,107499.7,1
3290,15592570,Marino,773,Spain,Female,23,8,0,2
3291,15748589,Winter,736,France,Female,30,9,0,2
3292,15635893,T'ien,693,France,Female,28,8,0,2
3293,15757632,Hughes-Jones,496,France,Female,41,1,176024.05,2
3294,15691863,Cody,751,France,Female,39,3,0,2
3295,15706071,Hunt,528,Germany,Male,39,0,127631.62,1
3296,15654296,Estrada,754,Spain,Female,19,9,0,1
3297,15755018,Dickinson,568,Germany,Female,26,10,109819.16,2
3298,15594041,Fanucci,592,Spain,Female,41,2,138734.94,1
3299,15670587,Yang,558,Germany,Male,25,10,111363.1,2
3300,15724527,Forbes,825,France,Male,34,9,0,2
3301,15801904,Heard,677,Germany,Male,28,0,143988,2
3302,15658195,Efremova,653,France,Male,34,5,118838.75,1
3303,15630113,Morphett,593,Spain,Male,35,4,161637.75,1
3304,15784320,Lenhardt,632,France,Female,44,3,133793.89,1
3305,15676513,Burns,601,Germany,Male,35,8,71553.83,1
3306,15574072,Ch'ien,786,France,Female,62,8,0,1
3307,15633854,Sun,654,France,Female,40,3,0,2
3308,15618566,Jamieson,572,France,Female,38,7,0,2
3309,15733014,Nolan,813,France,Female,62,10,64667.95,2
3310,15753343,Barry,523,France,Female,28,2,121164.11,1
3311,15746076,Saunders,506,Spain,Male,50,3,0,2
3312,15608226,McMorran,513,Spain,Male,72,3,98903.06,1
3313,15605684,Phelan,664,France,Female,31,7,104158.84,1
3314,15638988,Fu,684,France,Male,54,6,0,2
3315,15628767,Hotchin,608,Spain,Female,63,3,139529.93,2
3316,15737977,Aksyonov,527,France,Female,25,6,0,2
3317,15758116,Rossi,666,France,Male,53,5,64646.7,1
3318,15575119,Hughes,779,France,Male,71,3,0,2
3319,15625126,Duncan,629,France,Female,40,6,0,2
3320,15567114,McGarry,430,France,Male,35,1,118894.22,1
3321,15672242,Aksenov,712,France,Male,24,2,0,1
3322,15681327,Akhtar,682,France,Male,30,9,0,2
3323,15802585,Pisani,634,France,Female,41,8,68213.99,1
3324,15740630,Pisano,487,Spain,Female,31,1,0,2
3325,15815420,McDaniels,808,Spain,Male,47,8,139196,1
3326,15711468,Tennant,527,France,Female,32,7,0,2
3327,15799626,Donaghy,637,Germany,Male,50,4,126345.55,1
3328,15659325,Todd,802,Spain,Male,40,5,0,2
3329,15651352,Tobenna,529,France,Female,38,2,0,1
3330,15684925,Vicars,850,France,Female,43,3,0,2
3331,15657439,Chao,738,France,Male,18,4,0,2
3332,15574122,Tien,817,France,Male,34,5,129278.43,1
3333,15720508,Hsing,735,France,Male,31,3,119558.35,1
3334,15599078,Yang,619,Germany,Female,41,5,92467.58,1
3335,15702300,Walker,671,France,Male,27,5,0,2
3336,15660735,T'ang,581,Spain,Female,31,6,0,2
3337,15671390,Chukwukere,690,Spain,Male,36,10,0,2
3338,15647385,Ch'iu,579,Spain,Male,56,4,99340.83,1
3339,15739223,Pai,688,Spain,Female,24,3,0,2
3340,15631305,Franklin,599,Spain,Female,28,4,126833.79,2
3341,15809263,Y?,729,Germany,Male,29,5,109676.52,1
3342,15640866,Peng,718,France,Female,29,3,0,1
3343,15775663,Otitodilichukwu,712,Germany,Male,53,6,134729.99,2
3344,15631800,Pagnotto,474,France,Male,37,3,98431.37,1
3345,15654292,Vessels,565,Germany,Male,33,8,130368.31,2
3346,15648320,Heller,658,France,Female,31,7,123974.96,1
3347,15726747,Donaldson,714,France,Male,63,4,138082.16,1
3348,15694510,Ifeanyichukwu,725,France,Male,45,1,129855.32,1
3349,15572291,Kao,825,France,Male,40,6,132308.22,1
3350,15603465,Dunn,665,Germany,Female,45,5,155447.65,2
3351,15685628,Calabresi,670,Spain,Male,35,2,124268.64,2
3352,15792729,Holland,474,Germany,Female,34,9,176311.36,1
3353,15767414,Calabresi,591,France,Male,40,2,99886.42,2
3354,15568044,Butusov,508,France,Female,31,7,0,2
3355,15751333,Atkinson,695,France,Female,36,2,0,2
3356,15623062,Vasilyeva,660,Germany,Male,24,5,85089.3,1
3357,15713621,Mollison,687,Germany,Male,41,10,134318.21,2
3358,15670668,Webb,658,Germany,Male,29,5,75395.53,2
3359,15750638,Obiajulu,705,Germany,Female,33,5,116765.7,1
3360,15747878,Aiken,739,Spain,Male,60,4,0,1
3361,15726796,Brabyn,844,France,Male,38,7,111501.66,1
3362,15754952,Su,602,Germany,Female,48,7,76595.08,2
3363,15652192,Traeger,759,France,Female,33,9,160541.36,2
3364,15681924,Ekwueme,747,Germany,Male,38,2,129728.6,1
3365,15763544,Thompson,673,France,Male,47,1,0,2
3366,15764431,Chinwenma,671,Spain,Female,34,5,130929.02,4
3367,15684010,Tuan,640,Germany,Female,74,2,116800.25,1
3368,15648881,Tsai,581,Germany,Male,40,0,101016.53,1
3369,15733303,Liu,630,France,Male,67,5,0,2
3370,15643294,Robinson,703,France,Female,33,8,190566.65,1
3371,15749905,Carr,698,Spain,Female,47,6,0,1
3372,15625175,Palerma,742,Germany,Female,43,6,97067.69,1
3373,15643967,Chineze,652,France,Female,37,4,92208.54,1
3374,15578251,Fang,644,France,Male,37,2,186347.97,2
3375,15772573,Simpson,735,Spain,Male,55,2,103176.62,1
3376,15733234,Moretti,777,France,Female,58,4,0,1
3377,15721582,Hale,644,Germany,Female,40,4,77270.08,2
3378,15628219,Benson,665,Germany,Female,37,3,111911.63,1
3379,15571302,Estep,529,Germany,Male,72,5,94216.05,1
3380,15637178,Mishina,803,Spain,Female,45,7,0,2
3381,15601184,Abramovich,604,Spain,Female,26,3,0,2
3382,15629511,Lavrentiev,738,France,Male,49,6,106770.82,1
3383,15570629,Alexeyeva,655,Germany,Female,72,5,138089.97,2
3384,15665766,T'ang,698,Germany,Male,39,9,133191.19,2
3385,15693732,Kilgour,775,France,Female,66,9,0,2
3386,15765982,Chin,735,France,Male,41,7,74135.85,1
3387,15582016,Fiorentini,766,Spain,Male,41,6,99208.46,2
3388,15798024,Lori,537,Germany,Male,84,8,92242.34,1
3389,15588622,Marchesi,599,Germany,Male,25,7,108380.72,1
3390,15724863,Sheppard,420,Spain,Female,55,4,91893.32,1
3391,15618213,Nnanna,674,France,Female,32,7,85757.93,1
3392,15780411,Norris,570,France,Female,46,3,0,2
3393,15725429,Vincent,623,Germany,Male,33,8,96759.42,1
3394,15600626,Bradley,710,France,Male,30,6,0,2
3395,15668460,Bellucci,466,France,Male,29,6,0,2
3396,15576263,Clements,759,France,Female,22,5,0,1
3397,15720354,Knowles,581,France,Male,71,4,0,2
3398,15691624,Chidiebere,820,France,Male,33,2,132150.26,2
3399,15793196,Kelly,759,France,Male,41,9,0,2
3400,15633352,Okwukwe,628,France,Female,31,6,175443.75,1
3401,15750874,Onyemere,676,France,Male,31,3,78990.15,1
3402,15588923,Murphy,591,France,Female,33,4,113743.37,1
3403,15715745,Elliott,690,France,Female,26,5,157624.84,1
3404,15611800,Loggia,624,France,Female,62,7,125163.62,2
3405,15576928,Walsh,573,France,Female,23,2,0,1
3406,15793693,Mahomed,694,France,Male,60,9,0,1
3407,15581252,Dolgorukova,632,Spain,Female,29,7,80922.75,1
3408,15797760,Bogdanov,632,France,Male,40,3,193354.86,2
3409,15790564,She,832,Germany,Female,40,9,107648.94,2
3410,15593736,Cook,598,Germany,Female,46,7,131769.04,1
3411,15595937,Bruno,430,Germany,Male,36,1,138992.48,2
3412,15815628,Moysey,711,France,Female,37,8,113899.92,1
3413,15782802,Beneventi,582,Germany,Male,26,6,114450.32,1
3414,15627412,Ferri,605,France,Male,39,3,0,2
3415,15734609,Skinner,657,France,Female,37,2,0,2
3416,15710689,Angel,578,Spain,Male,40,6,63609.92,1
3417,15565806,Toosey,532,France,Male,38,9,0,2
3418,15815530,Chin,612,France,Female,42,10,75497.51,1
3419,15632272,Lung,792,France,Female,42,2,0,2
3420,15684103,Mellor,674,France,Female,26,10,0,2
3421,15654519,Hassall,680,France,Male,31,1,0,2
3422,15767722,Richardson,593,France,Female,39,0,117704.73,1
3423,15654346,Poninski,679,Germany,Male,35,1,130463.55,2
3424,15660147,Dore,493,Spain,Male,32,8,46161.18,1
3425,15814998,Bonham,688,Spain,Male,42,5,0,2
3426,15802207,Ibezimako,769,Germany,Male,43,4,110182.54,2
3427,15658668,Hunter,581,Spain,Male,49,10,0,2
3428,15715079,Bold,465,France,Male,41,9,117221.15,1
3429,15570360,Wan,641,France,Female,35,4,0,2
3430,15674678,Bradley,731,Germany,Female,43,9,79120.27,1
3431,15780925,Tretyakova,625,France,Male,37,1,177069.24,2
3432,15688193,Graham,468,France,Male,36,3,61636.97,1
3433,15778219,Izmailov,790,France,Male,26,5,0,1
3434,15696514,Calabrese,587,Germany,Female,37,6,104414.03,1
3435,15712303,Valentin,692,France,Male,66,4,159732.02,1
3436,15719090,Osonduagwuike,676,Germany,Female,34,4,89437.03,1
3437,15735632,Williamson,571,France,Male,41,8,0,1
3438,15619436,Pan,700,France,Female,32,3,0,1
3439,15722404,Carpenter,445,France,Female,30,3,0,2
3440,15662063,McIver,746,France,Male,36,7,142400.77,1
3441,15745605,Trevisan,722,France,Female,47,2,88011.4,1
3442,15636658,Rozhkova,596,France,Male,36,2,0,2
3443,15784130,He,850,Germany,Female,30,8,154870.28,1
3444,15606755,Moretti,597,Spain,Female,46,4,0,2
3445,15801699,Fishbourne,436,Spain,Male,43,5,0,2
3446,15784097,Gibson,660,Germany,Male,28,1,118402.25,2
3447,15764654,Zikoranachidimma,649,France,Male,37,9,87374.88,2
3448,15612092,Palmer,646,Germany,Male,32,8,105397.8,1
3449,15610903,Chukwueloka,560,Spain,Female,31,5,125341.69,1
3450,15705777,Real,710,Germany,Male,49,10,129164.88,1
3451,15661936,Chikelu,513,France,Male,40,3,141004.46,1
3452,15700864,Fiorentini,607,France,Female,21,0,0,2
3453,15722965,Yefimova,757,France,Male,57,3,89079.41,1
3454,15737521,Ball,619,Germany,Male,40,9,103604.31,2
3455,15814465,Ch'in,612,France,Male,24,1,182705.05,1
3456,15580988,Odell,842,France,Male,29,8,0,2
3457,15789974,Enemuo,713,France,Male,33,6,94598.48,1
3458,15713370,Hunter,657,Spain,Male,36,8,188241.05,2
3459,15748673,Nepean,770,France,Female,37,9,0,2
3460,15754919,Nwebube,773,France,Female,40,10,0,2
3461,15641662,Enticknap,470,Germany,Male,39,5,117469.91,2
3462,15813422,Lu,781,Spain,Male,35,4,80790.74,1
3463,15713596,Ugochukwu,428,France,Female,62,1,107735.93,1
3464,15791216,Mann,600,Germany,Male,43,8,133379.41,1
3465,15689031,Murphy,697,Spain,Female,37,7,168066.87,1
3466,15763704,Docherty,692,Germany,Female,43,2,69014.49,2
3467,15631339,Adams,791,France,Male,28,4,0,1
3468,15771509,Hirst,538,Germany,Female,42,1,98548.62,2
3469,15769586,Horan,820,France,Female,49,1,0,2
3470,15656096,Cumbrae-Stewart,679,Spain,Female,26,3,76554.06,1
3471,15585280,Kinney,649,France,Female,36,2,0,2
3472,15743582,T'ang,632,France,Female,27,3,107375.82,1
3473,15761692,Muir,594,France,Male,40,9,122417.17,2
3474,15627840,Toscano,682,France,Female,42,0,0,1
3475,15778861,Wallace,720,Spain,Male,33,6,97188.62,1
3476,15770554,Fraser,769,France,Male,31,4,61297.05,2
3477,15806956,Iqbal,746,Spain,Male,30,1,112666.67,1
3478,15701908,Nina,623,Spain,Female,40,7,0,1
3479,15736990,Chuang,537,France,Male,28,3,157842.07,1
3480,15743714,Ch'ien,468,France,Male,46,7,91443.75,1
3481,15807993,Bruno,588,Germany,Female,30,0,110148.49,1
3482,15644686,Kennedy,729,Spain,Female,34,9,53299.96,2
3483,15677377,Lawrence,543,Spain,Male,37,3,0,2
3484,15626412,Mort,499,Spain,Male,39,6,0,2
3485,15643679,Goliwe,784,Germany,Male,28,2,70233.74,2
3486,15728456,Martinez,604,France,Male,33,3,0,1
3487,15630661,Vasilyev,614,Spain,Female,25,10,75212.28,1
3488,15734044,Black,671,France,Female,31,7,41299.03,1
3489,15705001,Napolitani,587,Spain,Female,35,3,83286.56,1
3490,15809817,Ch'en,593,Spain,Male,43,10,0,2
3491,15809137,Sagese,453,France,Male,29,6,0,1
3492,15751593,Fraser,570,Germany,Male,35,6,85668.59,1
3493,15626491,Hughes,655,France,Female,45,7,57327.04,1
3494,15765461,Giles,632,Spain,Male,47,3,0,2
3495,15568120,Lacross,681,France,Female,37,7,69609.85,1
3496,15787161,Pisani,591,Germany,Male,46,4,129269.27,1
3497,15812324,King,779,France,Male,27,1,0,2
3498,15588944,Maughan,456,France,Female,63,1,165350.61,2
3499,15694253,Palerma,686,France,Female,41,7,152105.57,2
3500,15759566,Tochukwu,617,France,Male,74,10,0,2
3501,15675675,Slate,850,France,Female,32,5,106290.64,1
3502,15802060,Ch'ang,646,Germany,Female,30,10,100548.67,2
3503,15660505,Romani,735,Germany,Male,46,2,106344.95,1
3504,15782630,Genovese,543,France,Male,35,5,137482.19,1
3505,15700710,Chiebuka,490,France,Female,37,3,116465.53,1
3506,15742834,Liao,640,France,Male,45,1,0,1
3507,15806511,Berry,445,Spain,Male,45,10,0,2
3508,15608166,Fallaci,761,France,Male,36,9,127637.92,1
3509,15614230,T'an,426,France,Female,34,3,0,2
3510,15729958,Wilkinson,777,France,Male,37,1,0,1
3511,15800814,Palerma,534,France,Male,35,2,81951.74,2
3512,15674727,Lazarev,777,France,Female,42,5,147531.82,1
3513,15657779,Boylan,806,Spain,Male,18,3,0,2
3514,15801395,Warren,790,France,Female,33,10,135120.72,1
3515,15757911,Trevisani,643,Spain,Female,32,2,0,1
3516,15665340,Trevisano,584,Spain,Female,37,8,0,2
3517,15787151,Liao,638,France,Female,34,7,0,2
3518,15757821,Burgess,771,Spain,Male,18,1,0,2
3519,15600688,Liston,600,France,Female,39,5,0,2
3520,15594878,Thompson,661,Spain,Female,41,5,28082.95,1
3521,15569248,Milanesi,554,France,Female,43,10,0,2
3522,15812706,Mazure,627,Spain,Male,49,4,111087.5,1
3523,15645045,Rudduck,659,France,Female,38,9,0,2
3524,15766746,Darwin,835,France,Male,35,6,127120.07,1
3525,15700383,Uvarova,763,France,Female,35,7,115651.6,2
3526,15632551,Buccho,625,Germany,Male,31,4,77743.01,2
3527,15795129,Gallo,799,France,Female,30,9,0,2
3528,15650545,Tomlinson,849,France,Male,69,7,71996.09,1
3529,15612769,Carr,692,France,Male,28,5,61581.97,1
3530,15710853,Ts'ui,623,France,Female,24,5,0,2
3531,15623712,Coates,453,Spain,Female,42,5,0,3
3532,15653251,Hickey,408,France,Female,84,8,87873.39,1
3533,15755077,Norton,778,Germany,Female,37,0,105617.73,2
3534,15808557,Mancini,695,France,Female,42,5,0,1
3535,15614687,Tien,677,Germany,Female,44,4,148770.61,2
3536,15626882,Stobie,662,Spain,Male,37,5,94901.09,1
3537,15748034,Drakeford,534,France,Male,29,7,174851.9,1
3538,15632324,Pisani,602,France,Male,59,7,0,2
3539,15761023,Murphy,554,Germany,Female,43,2,120847.11,1
3540,15761453,Kovalev,667,France,Male,42,6,0,1
3541,15646726,Crawford,672,France,Male,43,5,0,1
3542,15637169,Maclean,838,Spain,Female,67,4,103267.8,1
3543,15636024,Blackburn,692,Spain,Female,34,4,109699.08,1
3544,15801218,Bermudez,675,France,Male,49,8,135133.39,1
3545,15642655,Savage,731,Spain,Male,33,1,0,1
3546,15690130,Wyatt,468,France,Female,32,8,137649.47,1
3547,15653753,Chiemenam,542,Spain,Male,43,6,113567.94,1
3548,15641359,Shao,662,Spain,Female,35,6,0,2
3549,15776827,Langdon,770,Germany,Male,37,5,141547.26,2
3550,15647725,Napolitano,675,France,Female,61,5,62055.17,3
3551,15648455,Kung,647,Germany,Male,51,4,131156.76,1
